original_text,label_name
Is there any way to Auto top-up?,automatic_top_up
A payment in my account was made by someone I don't know,card_payment_not_recognised
Is the bank the only place I can change my PIN>,change_pin
"I need to get a card, how do I do that?",order_physical_card
What should I do if my card is missing?,lost_or_stolen_card
Help!  I think my phone may be stolen or lost!,lost_or_stolen_phone
Why does it still charge me even though I was unable to withdraw money from the ATM?,pending_cash_withdrawal
Why did I only get $20 now the full amount I wanted?,wrong_amount_of_cash_received
I don't see a refund in my account.,Refund_not_showing_up
I have an account that is empty of funds. Can I transfer some from another bank?,transfer_into_account
Will there be extra charges regarding to adding money into my international card?,top_up_by_card_charge
How do I obtain a second card?,getting_spare_card
Can you give me information about verification code?,verify_top_up
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_linking
There's a card payment with a name I don't recognize,card_payment_not_recognised
Can I use my American Express card to add money into my account?,supported_cards_and_currencies
Would I be able to refund an item?,request_refund
Why do I have a charge for an ATM withdrawal? I thought these were free?,cash_withdrawal_charge
reason i need to verify top up,verify_top_up
Can you tell me why I was charged to withdraw cash?,cash_withdrawal_charge
If I top up using a European card is there a charge?,top_up_by_card_charge
How can I activate my card>,activate_my_card
Can I have more than 2 disposable cards?,disposable_card_limits
Why didnt my top up go through,top_up_reverted
I couldn't get cash at the atm,declined_cash_withdrawal
I made a purchase and it says it's pending. What does that mean?,pending_card_payment
What do I owe for a new card?,order_physical_card
I cant find my card.,lost_or_stolen_card
What are the age requirements for service?,age_limit
Why is my card payment still a pending transaction?,pending_card_payment
I accidentally made a payment to a wrong account. What should I do?,cancel_transfer
I think my top-up has failed.,top_up_failed
Is there a discount for frequently exchanging currencies?,exchange_charge
How do I verify my identity?,verify_my_identity
Is there a limit on how many times I can use a disposable card?,disposable_card_limits
When will my transfer move from pending to confirmed?,pending_transfer
Please help me change my PIN.,change_pin
Where is my card accepted?,card_acceptance
My card isn't letting me purchase something and I wanted to know why.,beneficiary_not_allowed
Could you please help me?  I made my rent payment and have double checked that I sent it to the right account.  The person receiving it says he has not received it but it shows complete on my side.,transfer_not_received_by_recipient
Why would an ATM swallow my card?,card_swallowed
Why is your exchange rate for my card payment wrong,card_payment_wrong_exchange_rate
"I did not receive my purchase, how do I cancel it?",request_refund
Somebody used my card without my knowledge!,compromised_card
How can I report that my card was stolen? I made a police report first.,lost_or_stolen_card
I had an unexpected fee,transfer_fee_charged
I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,card_payment_fee_charged
"Around one or two weeks ago I purchased something but there's seems to be an issue. I have already received one of the items, but today the money was placed back into my account. What is happening?",reverted_card_payment?
Where is a Mastercard ATM?,atm_support
Seems like my top-up has been cancelled,top_up_reverted
Do I get charged if I top up with my European bank card?,top_up_by_card_charge
let me know how many disposable cards I can have?,disposable_card_limits
Why isn't the transfer I made to a friend showing?,transfer_not_received_by_recipient
I need to update my personal details,edit_personal_details
Will topping up by transfer lead to a charge on my account?,top_up_by_bank_transfer_charge
How long will a transfer from Europe take?,transfer_timing
I need to transfer something to China. It is urgent. How many days will it take to get there?,transfer_timing
Why do I have duplicate transactions for one purchase?,transaction_charged_twice
Fix my top up,top_up_failed
Are there ATM fees?,cash_withdrawal_charge
How much for an actual card?,order_physical_card
I haven't yet received money that I transferred,balance_not_updated_after_bank_transfer
In which countries can I get a card?,country_support
"I received a fee for obtaining cash, is this correct?",cash_withdrawal_charge
"I got my American Express in Apple Pay, why is top up not working?",apple_pay_or_google_pay
How do I deactivate a stolen card?,lost_or_stolen_card
Will I be able to track the card that was sent to me?,card_arrival
Can an American resident apply to get a card?,country_support
Can you tell me exactly what fees I will expect to see in regards to your cards?,order_physical_card
"Next month my card will expire, do I need to order a new one?",card_about_to_expire
How can my friend transfer money to me?,receiving_money
How long does it take to prove my identity?,unable_to_verify_identity
My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,pending_cash_withdrawal
I need to get hold of a physical card?,order_physical_card
I have an unusual payment in my statement,card_payment_not_recognised
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged
"I'm still waiting for delivery of my new card, why is it taking so long?",card_arrival
I think my transfer failed. What do I do now?,failed_transfer
